city,date,AQI,quality_level,PM25,PM10,SO2,CO,NO2,weather,wind_direction,is_rain,week
汕尾,2019/4/12,39,优,8,18,7,0.6,12,阵雨~阴,东北风,1,5
汕尾,2019/4/13,50,优,21,38,8,0.6,13,大雨~阵雨,东北风,1,6
汕尾,2019/4/14,48,优,25,34,8,0.6,15,阵雨,东南风,1,7
汕尾,2019/4/15,100,良,23,43,8,0.5,11,阵雨~大雨,东北风,1,1
汕尾,2019/4/16,49,优,14,19,7,0.6,11,中雨~阵雨,东北风,1,2
汕尾,2019/4/17,78,良,19,28,8,0.7,10,多云~阵雨,东南风,1,3
汕尾,2019/4/18,80,良,26,39,9,0.7,13,雷阵雨~暴雨,东南风,1,4
汕尾,2019/4/19,70,良,12,21,7,0.6,10,暴雨~大雨,东南风,1,5
汕尾,2019/4/20,39,优,13,24,7,0.6,11,中雨~阵雨,东南风,1,6
汕尾,2019/4/21,34,优,19,34,8,0.6,14,阵雨~多云,西南风,1,7
汕尾,2019/4/22,32,优,15,30,6,0.6,11,多云,西南风,0,1
汕尾,2019/4/23,30,优,12,27,7,0.5,9,多云,西南风,0,2
汕尾,2019/4/24,34,优,13,23,7,0.5,7,多云,西南风,0,3
汕尾,2019/4/25,36,优,20,29,7,0.5,7,多云~阵雨,西南风,1,4
汕尾,2019/4/26,49,优,26,38,7,0.5,10,阵雨~中雨,西南风,1,5
汕尾,2019/4/27,60,良,18,38,7,0.6,10,阵雨~阴,东北风,1,6
汕尾,2019/4/28,65,良,15,33,7,0.6,8,阵雨~多云,东南风,1,7
汕尾,2019/4/29,37,优,18,33,7,0.5,8,多云,东南风,0,1
汕尾,2019/4/30,49,优,16,28,7,0.6,9,阵雨~中雨,西南风,1,2
汕尾,2019/5/1,35,优,12,31,8,0.8,10,阵雨~阴,东北风,1,3
汕尾,2019/5/2,78,良,26,53,8,0.8,12,多云,东北风,0,4
汕尾,2019/5/3,81,良,27,57,8,0.7,10,多云,东北风,0,5
汕尾,2019/5/4,69,良,19,51,9,0.5,12,多云~阵雨,东北风,1,6
汕尾,2019/5/5,47,优,16,25,7,0.6,11,暴雨,东北风,1,7
汕尾,2019/5/6,44,优,6,10,7,0.6,8,阵雨,东北风,1,1
汕尾,2019/5/7,53,良,12,20,7,0.6,8,阵雨,东北风,1,2
汕尾,2019/5/8,46,优,14,21,8,0.5,10,大雨~大到暴雨,东北风,1,3
汕尾,2019/5/9,32,优,8,12,7,0.6,9,阵雨~阴,东北风,1,4
汕尾,2019/5/10,75,良,16,28,8,0.6,9,多云,东南风,0,5
汕尾,2019/5/11,98,良,22,45,8,0.6,11,多云,东南风,0,6
汕尾,2019/5/12,75,良,20,41,9,0.6,10,多云,东南风,0,7
汕尾,2019/5/13,45,优,26,39,8,0.6,10,多云,东南风,0,1
汕尾,2019/5/14,25,优,14,25,7,0.5,9,多云,东南风,0,2
汕尾,2019/5/15,23,优,13,19,7,0.5,5,多云,西南风,0,3
汕尾,2019/5/16,29,优,18,29,7,0.5,7,多云,西南风,0,4
汕尾,2019/5/17,32,优,14,32,7,0.5,8,阵雨~多云,西南风,1,5
汕尾,2019/5/18,36,优,14,33,7,0.6,6,阵雨~阴,西南风,1,6
汕尾,2019/5/19,42,优,12,34,7,0.6,5,阵雨,西南风,1,7
汕尾,2019/5/20,36,优,13,29,7,0.6,8,大雨~阵雨,西南风,1,1
汕尾,2019/5/21,108,轻度污染,15,50,8,0.6,9,多云,东北风,0,2
汕尾,2019/5/22,93,良,22,55,8,0.6,9,多云~阵雨,东南风,1,3
汕尾,2019/5/23,79,良,32,54,8,0.7,11,阵雨,东南风,1,4
汕尾,2019/5/24,79,良,24,40,8,0.7,10,阵雨~中雨,东南风,1,5
汕尾,2019/5/25,46,优,15,31,7,0.6,8,大雨~阵雨,东南风,1,6
汕尾,2019/5/26,34,优,9,23,7,0.6,8,中雨~阵雨,东南风,1,7
汕尾,2019/5/27,31,优,9,22,7,0.6,10,中雨~阵雨,东南风,1,1
汕尾,2019/5/28,30,优,8,17,7,0.6,12,大雨~中雨,东南风,1,2
汕尾,2019/5/29,47,优,13,25,7,0.6,8,大雨~阵雨,东北风,1,3
汕尾,2019/5/30,79,良,12,29,8,0.6,9,阴~阵雨,东南风,1,4
汕尾,2019/5/31,46,优,15,27,8,0.6,9,阵雨,东南风,1,5
汕尾,2019/6/1,38,优,9,17,7,0.6,6,阵雨~中雨,西南风,1,6
汕尾,2019/6/2,32,优,9,17,7,0.6,8,大雨,西南风,1,7
汕尾,2019/6/3,31,优,9,20,7,0.6,6,中雨~阵雨,西南风,1,1
汕尾,2019/6/4,37,优,12,23,6,0.6,7,阵雨,西南风,1,2
汕尾,2019/6/5,21,优,11,21,7,0.6,6,多云,西南风,0,3
汕尾,2019/6/6,24,优,11,18,7,0.6,5,多云,西南风,0,4
汕尾,2019/6/7,31,优,9,16,7,0.6,4,多云,西南风,0,5
汕尾,2019/6/8,34,优,7,15,8,0.6,4,多云~阵雨,西南风,1,6
汕尾,2019/6/9,30,优,8,20,7,0.6,5,多云~阴,西南风,0,7
汕尾,2019/6/10,29,优,7,19,7,0.6,6,中雨,西南风,1,1
汕尾,2019/6/11,33,优,5,11,7,0.7,8,大雨~中雨,西南风,1,2
汕尾,2019/6/12,52,良,10,18,7,0.7,9,大雨,东南风,1,3
汕尾,2019/6/13,42,优,10,20,7,0.7,8,大暴雨~暴雨,东南风,1,4
汕尾,2019/6/14,69,良,6,18,8,0.8,7,多云,西北风,0,5
汕尾,2019/6/15,74,良,14,27,8,0.7,7,多云,东风,0,6
汕尾,2019/6/16,109,轻度污染,19,34,9,0.7,8,多云~阴,东北风,0,7
汕尾,2019/6/17,48,优,18,30,8,0.7,8,阵雨,东北风,1,1
汕尾,2019/6/18,27,优,10,21,7,0.7,6,多云,东南风,0,2
汕尾,2019/6/19,26,优,7,16,7,0.7,7,多云,西南风,0,3
汕尾,2019/6/20,28,优,6,17,7,0.6,7,阵雨~多云,西南风,1,4
汕尾,2019/6/21,28,优,6,19,7,0.4,5,多云~阵雨,西南风,1,5
汕尾,2019/6/22,26,优,7,19,7,0.4,5,阵雨,西南风,1,6
汕尾,2019/6/23,26,优,6,20,7,0.4,6,阵雨,西南风,1,7
汕尾,2019/6/24,24,优,7,18,7,0.5,7,中雨~大雨,西南风,1,1
汕尾,2019/6/25,39,优,6,18,7,0.5,5,阵雨,西南风,1,2
汕尾,2019/6/26,42,优,8,16,7,0.5,6,阵雨,西南风,1,3
汕尾,2019/6/27,38,优,11,24,7,0.5,7,中雨~阵雨,西南风,1,4
汕尾,2019/6/28,38,优,9,24,7,0.5,5,阵雨~多云,西南风,1,5
汕尾,2019/6/29,38,优,9,23,7,0.5,5,多云~阵雨,西南风,1,6
汕尾,2019/6/30,36,优,9,22,7,0.5,6,阵雨,东南风,1,7
汕尾,2019/7/1,32,优,8,21,7,0.5,7,阵雨~中雨,东北风,1,1
汕尾,2019/7/2,29,优,9,19,7,0.5,8,中雨~大雨,东南风,1,2
汕尾,2019/7/3,27,优,13,21,6,0.6,7,大雨~中雨,西南风,1,3
汕尾,2019/7/4,30,优,11,30,6,0.6,5,大雨~阵雨,西南风,1,4
汕尾,2019/7/5,36,优,11,28,7,0.5,5,阵雨,西南风,1,5
汕尾,2019/7/6,35,优,9,26,7,0.5,5,阵雨,西南风,1,6
汕尾,2019/7/7,37,优,11,27,7,0.5,4,多云,西南风,0,7
汕尾,2019/7/8,36,优,15,31,7,0.5,5,阵雨,西南风,1,1
汕尾,2019/7/9,39,优,16,37,7,0.5,5,阵雨,西南风,1,2
汕尾,2019/7/10,30,优,10,22,7,0.6,9,中雨~阵雨,西南风,1,3
汕尾,2019/7/11,33,优,8,17,7,0.6,6,中雨~多云,西南风,1,4
汕尾,2019/7/12,38,优,16,35,7,0.6,6,多云,西南风,0,5
汕尾,2019/7/13,38,优,18,36,7,0.6,6,多云,西南风,0,6
汕尾,2019/7/14,38,优,19,37,7,0.6,6,阵雨~多云,西南风,1,7
汕尾,2019/7/15,37,优,17,33,7,0.6,5,多云,西南风,0,1
汕尾,2019/7/16,70,良,18,31,7,0.6,7,晴~多云,西南风,0,2
汕尾,2019/7/17,85,良,29,48,8,0.7,11,阵雨,西南风,1,3
汕尾,2019/7/18,65,良,22,37,8,0.6,6,中雨~阵雨,西南风,1,4
汕尾,2019/7/19,67,良,26,43,8,0.7,14,中雨~阵雨,西南风,1,5
汕尾,2019/7/20,41,优,13,26,7,0.6,9,阵雨,西南风,1,6
汕尾,2019/7/21,37,优,10,23,7,0.6,7,阵雨~多云,西南风,1,7
汕尾,2019/7/22,28,优,8,18,7,0.6,9,阵雨~多云,西南风,1,1
汕尾,2019/7/23,28,优,8,20,7,0.5,8,阵雨,东南风,1,2
汕尾,2019/7/24,27,优,11,23,8,0.6,9,多云,东南风,0,3
汕尾,2019/7/25,34,优,9,18,7,0.6,7,多云,西南风,0,4
汕尾,2019/7/26,38,优,11,21,8,0.5,6,多云,西南风,0,5
汕尾,2019/7/27,37,优,11,19,8,0.6,8,多云,西南风,0,6
汕尾,2019/7/28,30,优,8,16,7,0.6,7,中雨~阵雨,东南风,1,7
汕尾,2019/7/29,18,优,9,18,8,0.6,9,阵雨,东北风,1,1
汕尾,2019/7/30,25,优,8,19,7,0.6,5,中雨~阵雨,东北风,1,2
汕尾,2019/7/31,23,优,7,15,7,0.6,4,暴雨~大雨,东北风,1,3
汕尾,2019/8/1,29,优,7,21,7,0.5,4,大雨~中雨,东南风,1,4
汕尾,2019/8/2,26,优,5,13,7,0.4,6,中雨~阵雨,东北风,1,5
汕尾,2019/8/3,31,优,7,18,7,0.4,8,中雨~阵雨,东北风,1,6
汕尾,2019/8/4,43,优,9,22,8,0.5,8,阵雨,东北风,1,7
汕尾,2019/8/5,44,优,14,27,8,0.5,7,多云,东南风,0,1
汕尾,2019/8/6,40,优,13,25,8,0.5,8,多云~晴,东北风,0,2
汕尾,2019/8/7,61,良,17,31,9,0.6,9,多云,东南风,0,3
汕尾,2019/8/8,140,轻度污染,33,48,8,0.7,11,多云,西南风,0,4
汕尾,2019/8/9,162,中度污染,35,57,9,0.7,14,多云,西南风,0,5
汕尾,2019/8/10,60,良,22,41,7,0.6,6,阵雨,西南风,1,6
汕尾,2019/8/11,37,优,11,30,6,0.5,5,雷阵雨,西南风,1,7
汕尾,2019/8/12,49,优,11,25,7,0.6,7,阵雨~中雨,西南风,1,1
汕尾,2019/8/13,60,良,11,29,7,0.6,7,阵雨,西南风,1,2
汕尾,2019/8/14,64,良,15,30,8,0.6,9,阵雨~多云,西南风,1,3
汕尾,2019/8/15,70,良,16,31,8,0.6,8,雷阵雨,西南风,1,4
汕尾,2019/8/16,47,优,15,33,8,0.5,12,中雨~阵雨,西南风,1,5
汕尾,2019/8/17,33,优,10,23,8,0.5,10,中雨,西南风,1,6
汕尾,2019/8/18,31,优,7,17,7,0.5,8,中雨,西南风,1,7
汕尾,2019/8/19,39,优,9,21,8,0.6,11,大雨~阵雨,东南风,1,1
汕尾,2019/8/20,61,良,22,29,8,0.6,9,阵雨~多云,东北风,1,2
汕尾,2019/8/21,55,良,18,30,8,0.6,9,多云,东南风,0,3
汕尾,2019/8/22,59,良,24,40,9,0.7,12,多云,东南风,0,4
汕尾,2019/8/23,61,良,25,41,8,0.7,11,晴,东南风,0,5
汕尾,2019/8/24,105,轻度污染,32,50,9,0.7,14,多云~大雨,西北风,1,6
汕尾,2019/8/25,32,优,11,23,8,0.6,10,大雨,西南风,1,7
汕尾,2019/8/26,37,优,8,18,7,0.6,7,阵雨~多云,西南风,1,1
汕尾,2019/8/27,26,优,10,24,8,0.5,6,多云,东南风,0,2
汕尾,2019/8/28,60,良,15,31,8,0.6,9,多云,东北风,0,3
汕尾,2019/8/29,26,优,8,22,8,0.5,7,雷阵雨~阵雨,东南风,1,4
汕尾,2019/8/30,29,优,7,21,8,0.5,8,阵雨~中雨,东南风,1,5
汕尾,2019/8/31,30,优,10,23,8,0.6,10,中雨~雷阵雨,东北风,1,6
汕尾,2019/9/1,35,优,12,27,8,0.6,8,阵雨,东北风,1,7
汕尾,2019/9/2,20,优,8,20,8,0.6,9,中雨~阵雨,东北风,1,1
汕尾,2019/9/3,46,优,11,25,9,0.6,8,中雨,东北风,1,2
汕尾,2019/9/4,30,优,8,19,8,0.5,9,中雨~阵雨,东北风,1,3
汕尾,2019/9/5,31,优,9,19,9,0.6,9,中雨~阵雨,东北风,1,4
汕尾,2019/9/6,43,优,8,22,9,0.6,7,阵雨,东风,1,5
汕尾,2019/9/7,57,良,14,32,9,0.6,8,多云,东南风,0,6
汕尾,2019/9/8,52,良,15,26,9,0.6,7,晴~阵雨,东南风,1,7
汕尾,2019/9/9,50,优,17,32,9,0.6,9,阵雨,东南风,1,1
汕尾,2019/9/10,43,优,14,28,10,0.6,9,多云,东南风,0,2
汕尾,2019/9/11,56,良,15,30,9,0.6,9,晴,东南风,0,3
汕尾,2019/9/12,49,优,14,30,9,0.6,10,晴,东北风,0,4
汕尾,2019/9/13,44,优,15,29,9,0.6,7,多云,东南风,0,5
汕尾,2019/9/14,62,良,18,34,9,0.6,7,多云~阵雨,东南风,1,6
汕尾,2019/9/15,78,良,22,43,9,0.7,8,阵雨~多云,东南风,1,7
汕尾,2019/9/16,83,良,20,39,9,0.8,9,多云,东北风,0,1
汕尾,2019/9/17,95,良,24,48,9,0.7,10,多云,东北风,0,2
汕尾,2019/9/18,120,轻度污染,27,57,10,0.7,10,多云,东北风,0,3
汕尾,2019/9/19,107,轻度污染,23,52,11,0.6,11,晴,东北风,0,4
汕尾,2019/9/20,76,良,21,49,10,0.6,14,晴,西北风,0,5
汕尾,2019/9/21,77,良,14,40,11,0.5,10,晴,西北风,0,6
汕尾,2019/9/22,76,良,17,36,10,0.6,11,晴,东北风,0,7
汕尾,2019/9/23,91,良,24,42,11,0.6,14,晴,东北风,0,1
汕尾,2019/9/24,100,良,29,51,11,0.6,13,晴,东北风,0,2
汕尾,2019/9/25,104,轻度污染,27,53,10,0.7,12,晴,东北风,0,3
汕尾,2019/9/26,122,轻度污染,31,55,10,0.7,13,晴,东南风,0,4
汕尾,2019/9/27,112,轻度污染,31,53,10,0.7,12,晴,东南风,0,5
汕尾,2019/9/28,85,良,25,43,9,0.7,11,多云,东南风,0,6
汕尾,2019/9/29,94,良,29,48,9,0.7,12,晴,西南风,0,7
汕尾,2019/9/30,110,轻度污染,43,71,10,0.9,16,多云~晴,西北风,0,1
汕尾,2019/10/1,182,中度污染,44,68,10,0.9,12,晴,西南风,0,2
汕尾,2019/10/2,115,轻度污染,48,70,10,0.9,12,晴,西南风,0,3
汕尾,2019/10/3,52,良,26,40,8,0.6,8,晴,西南风,0,4
汕尾,2019/10/4,44,优,21,38,8,0.6,11,晴,西南风,0,5
汕尾,2019/10/5,65,良,22,43,9,0.5,15,晴~雷阵雨,东南风,1,6
汕尾,2019/10/6,44,优,20,44,8,0.5,13,阵雨,东北风,1,7
汕尾,2019/10/7,57,良,22,47,7,0.6,9,小雨~多云,东北风,1,1
汕尾,2019/10/8,80,良,26,49,8,0.6,11,多云,东北风,0,2
汕尾,2019/10/9,80,良,25,48,7,0.7,11,多云,东北风,0,3
汕尾,2019/10/10,82,良,23,43,7,0.7,11,多云,东南风,0,4
汕尾,2019/10/11,150,轻度污染,36,57,8,0.8,14,多云~阵雨,西南风,1,5
汕尾,2019/10/12,102,轻度污染,37,58,8,0.8,14,阵雨,东南风,1,6
汕尾,2019/10/13,79,良,22,35,7,0.8,11,阵雨,东北风,1,7
汕尾,2019/10/14,45,优,31,43,7,0.9,11,阵雨~多云,东北风,1,1
汕尾,2019/10/15,70,良,15,39,8,0.7,13,多云~晴,东北风,0,2
汕尾,2019/10/16,75,良,15,40,9,0.5,14,晴,东北风,0,3
汕尾,2019/10/17,74,良,22,44,8,0.5,12,晴,东北风,0,4
汕尾,2019/10/18,92,良,27,47,9,0.6,13,晴,东北风,0,5
汕尾,2019/10/19,110,轻度污染,33,56,10,0.7,15,晴,东北风,0,6
汕尾,2019/10/20,104,轻度污染,27,55,9,0.6,16,晴,东北风,0,7
汕尾,2019/10/21,104,轻度污染,28,55,9,0.6,16,多云,东北风,0,1
汕尾,2019/10/22,92,良,27,50,9,0.6,16,多云,东北风,0,2
汕尾,2019/10/23,78,良,25,46,9,0.5,14,多云,东北风,0,3
汕尾,2019/10/24,86,良,31,52,9,0.6,15,多云,东北风,0,4
汕尾,2019/10/25,85,良,31,53,9,0.6,14,多云,东北风,0,5
汕尾,2019/10/26,87,良,30,54,9,0.6,13,多云,东北风,0,6
汕尾,2019/10/27,97,良,42,65,9,0.8,13,多云,东北风,0,7
汕尾,2019/10/28,60,良,28,46,9,0.8,12,多云,东北风,0,1
汕尾,2019/10/29,37,优,12,25,8,0.8,13,晴,东北风,0,2
汕尾,2019/10/30,92,良,32,72,10,0.8,15,多云,东北风,0,3
汕尾,2019/10/31,85,良,39,89,11,0.7,18,晴~多云,东北风,0,4
汕尾,2019/11/1,74,良,27,61,10,0.6,14,多云,东北风,0,5
汕尾,2019/11/2,65,良,19,45,9,0.6,14,晴,东北风,0,6
汕尾,2019/11/3,78,良,15,33,5,0.3,8,晴,东北风,0,7
汕尾,2019/11/4,81,良,35,68,10,0.7,14,晴,东北风,0,1
汕尾,2019/11/5,78,良,35,68,10,0.6,16,晴,东北风,0,2
汕尾,2019/11/6,85,良,33,65,10,0.6,16,多云,东北风,0,3
汕尾,2019/11/7,90,良,32,57,10,0.6,15,多云~晴,东北风,0,4
汕尾,2019/11/8,80,良,32,53,11,0.7,15,多云,东北风,0,5
汕尾,2019/11/9,86,良,33,57,10,0.7,16,晴,东北风,0,6
汕尾,2019/11/10,84,良,32,54,10,0.6,19,晴,东北风,0,7
汕尾,2019/11/11,103,轻度污染,36,59,10,0.6,20,多云,东北风,0,1
汕尾,2019/11/12,99,良,32,52,9,0.6,15,晴,东北风,0,2
汕尾,2019/11/13,101,轻度污染,43,72,10,0.7,15,晴,东北风,0,3
汕尾,2019/11/14,80,良,40,64,10,0.7,14,晴,东北风,0,4
汕尾,2019/11/15,83,良,30,66,10,0.6,15,晴,东北风,0,5
汕尾,2019/11/16,62,良,22,48,9,0.6,13,晴,东北风,0,6
汕尾,2019/11/17,53,良,23,44,9,0.6,14,晴,东北风,0,7
汕尾,2019/11/18,79,良,39,65,10,0.7,20,多云~晴,东北风,0,1
汕尾,2019/11/19,71,良,32,50,9,0.8,14,多云~阴,东北风,0,2
汕尾,2019/11/20,60,良,23,49,10,0.6,17,晴,东北风,0,3
汕尾,2019/11/21,55,良,24,53,9,0.6,15,晴,东北风,0,4
汕尾,2019/11/22,73,良,27,51,9,0.6,20,多云~晴,东北风,0,5
汕尾,2019/11/23,58,良,29,46,9,0.7,20,晴,东风,0,6
汕尾,2019/11/24,67,良,30,42,8,0.6,20,晴~多云,东北风,0,7
汕尾,2019/11/25,57,良,22,47,9,0.6,15,阴~多云,东北风,0,1
汕尾,2019/11/26,51,良,27,51,9,0.7,15,阴~晴,东北风,0,2
汕尾,2019/11/27,48,优,21,40,9,0.6,17,多云~晴,东北风,0,3
汕尾,2019/11/28,43,优,15,32,9,0.7,15,晴~阴,东北风,0,4
汕尾,2019/11/29,36,优,20,36,9,0.7,17,晴,东北风,0,5
汕尾,2019/11/30,55,良,27,48,9,0.7,19,晴,东北风,0,6
汕尾,2019/12/1,66,良,27,49,9,0.7,17,晴~多云,东北风,0,7
汕尾,2019/12/2,43,优,22,40,9,0.7,9,晴,东北风,0,1
汕尾,2019/12/3,55,良,31,51,11,0.6,15,阴,东北风,0,2
汕尾,2019/12/4,56,良,38,62,12,0.6,18,阴~小雨,东北风,1,3
汕尾,2019/12/5,37,优,19,32,13,0.5,14,小雨,东北风,1,4
汕尾,2019/12/6,45,优,19,32,11,0.4,12,阴~晴,东北风,0,5
汕尾,2019/12/7,53,良,25,41,11,0.5,17,晴,东北风,0,6
汕尾,2019/12/8,50,优,25,45,10,0.5,24,多云,东北风,0,7
汕尾,2019/12/9,59,良,35,58,10,0.6,24,多云~晴,东北风,0,1
汕尾,2019/12/10,70,良,37,57,9,0.6,25,晴,东北风,0,2
汕尾,2019/12/11,73,良,39,60,13,0.6,29,晴,东北风,0,3
汕尾,2019/12/12,80,良,37,69,10,0.6,23,阴,东北风,0,4
汕尾,2019/12/13,65,良,31,65,10,0.6,21,晴,东北风,0,5
汕尾,2019/12/14,63,良,35,63,10,0.6,24,晴~阴,东北风,0,6
汕尾,2019/12/15,59,良,28,51,10,0.6,19,阴,东北风,0,7
汕尾,2019/12/16,54,良,37,57,10,0.6,22,多云,东北风,0,1
汕尾,2019/12/17,54,良,34,58,10,0.7,26,多云,东北风,0,2
汕尾,2019/12/18,59,良,42,57,9,0.7,24,晴~多云,东北风,0,3
汕尾,2019/12/19,44,优,29,44,8,1,18,多云~阴,东北风,0,4
汕尾,2019/12/20,34,优,23,34,9,1.1,23,小雨,东北风,1,5
汕尾,2019/12/21,35,优,23,28,8,0.9,21,多云~阴,东北风,0,6
汕尾,2019/12/22,50,优,35,32,8,0.8,16,晴~阴,西南风,0,7
汕尾,2019/12/23,49,优,31,40,8,0.8,20,多云~阴,东北风,0,1
汕尾,2019/12/24,64,良,39,44,8,0.7,19,多云~阴,东南风,0,2
汕尾,2019/12/25,53,良,37,42,8,0.7,16,阴,东北风,0,3
汕尾,2019/12/26,60,良,37,50,9,0.8,19,多云,东北风,0,4
汕尾,2019/12/27,47,优,17,28,9,0.8,14,多云,东北风,0,5
汕尾,2019/12/28,68,良,35,54,10,0.9,22,多云~中雨,东北风,1,6
汕尾,2019/12/29,45,优,31,36,8,0.7,21,中雨,东北风,1,7
汕尾,2019/12/30,25,优,13,13,7,0.7,16,小雨~多云,东北风,1,1
汕尾,2019/12/31,40,优,28,38,8,0.7,18,阴~晴,东北风,0,2
江门,2018/1/1,120,轻度污染,91,119,16,1,67,晴,无持续风向,0,1
江门,2018/1/2,119,轻度污染,90,125,16,1.1,68,多云~晴,无持续风向,0,2
江门,2018/1/3,95,良,71,119,18,1.1,74,晴~多云,无持续风向,0,3
江门,2018/1/4,67,良,36,68,13,0.6,53,多云~小雨,无持续风向,1,4
江门,2018/1/5,64,良,37,64,9,1,51,小雨,北风,1,5
江门,2018/1/6,48,优,21,26,5,1.1,38,小雨~中雨,无持续风向,1,6
江门,2018/1/7,52,良,22,29,6,0.9,41,中雨,无持续风向,1,7
江门,2018/1/8,38,优,12,15,4,0.9,30,小雨,北风,1,1
江门,2018/1/9,50,优,35,47,7,1,36,小雨~多云,北风,1,2
江门,2018/1/10,55,良,30,50,10,0.7,44,多云,北风,0,3
江门,2018/1/11,62,良,27,47,10,0.7,49,多云,东北风,0,4
江门,2018/1/12,67,良,29,50,9,0.7,53,晴,无持续风向,0,5
江门,2018/1/13,84,良,49,75,16,0.9,67,晴,无持续风向,0,6
江门,2018/1/14,92,良,68,95,16,0.9,71,晴,无持续风向,0,7
江门,2018/1/15,115,轻度污染,87,113,18,1.2,79,晴,无持续风向,0,1
江门,2018/1/16,103,轻度污染,77,104,13,1.1,83,晴,无持续风向,0,2
江门,2018/1/17,142,轻度污染,108,145,19,1.4,92,晴,无持续风向,0,3
江门,2018/1/18,163,中度污染,124,170,24,1.6,107,晴~阴,无持续风向,0,4
江门,2018/1/19,148,轻度污染,113,179,24,1.3,109,阴~多云,无持续风向,0,5
江门,2018/1/20,104,轻度污染,74,126,14,1.1,87,多云,无持续风向,0,6
江门,2018/1/21,70,良,51,75,11,0.7,40,多云,无持续风向,0,7
江门,2018/1/22,114,轻度污染,86,136,13,1.2,56,多云,无持续风向,0,1
江门,2018/1/23,117,轻度污染,88,141,18,1.5,89,多云,无持续风向,0,2
江门,2018/1/24,62,良,44,71,11,0.7,37,阴,无持续风向,0,3
江门,2018/1/25,52,良,32,54,10,0.6,37,阴,无持续风向,0,4
江门,2018/1/26,54,良,29,58,10,0.9,39,多云~阴,无持续风向,0,5
江门,2018/1/27,68,良,42,65,14,0.9,54,阴,无持续风向,0,6
江门,2018/1/28,48,优,33,48,8,0.9,35,阴~小雨,无持续风向,1,7
江门,2018/1/29,37,优,20,24,4,0.8,29,小雨,北风,1,1
江门,2018/1/30,48,优,33,35,4,0.7,35,小雨,无持续风向,1,2
江门,2018/1/31,36,优,25,28,5,0.8,25,小雨~多云,北风,1,3
江门,2018/2/1,80,良,59,74,8,0.9,43,晴,无持续风向,0,4
江门,2018/2/2,72,良,52,66,9,0.7,40,多云~晴,北风,0,5
江门,2018/2/3,60,良,43,64,9,0.6,29,晴,北风,0,6
江门,2018/2/4,63,良,45,71,8,0.6,30,晴~多云,无持续风向,0,7
江门,2018/2/5,47,优,30,47,8,0.5,27,多云,无持续风向,0,1
江门,2018/2/6,57,良,40,54,8,0.6,45,晴~多云,无持续风向,0,2
江门,2018/2/7,90,良,55,78,11,0.7,72,多云,无持续风向,0,3
江门,2018/2/8,69,良,50,64,12,0.6,41,多云~阴,无持续风向,0,4
江门,2018/2/9,88,良,65,83,10,0.8,70,阴,无持续风向,0,5
江门,2018/2/10,95,良,71,85,7,0.7,44,小雨~阴,无持续风向,1,6
江门,2018/2/11,83,良,61,75,7,0.6,25,多云,无持续风向,0,7
江门,2018/2/12,62,良,44,68,6,0.5,21,晴,无持续风向,0,1
江门,2018/2/13,77,良,44,84,11,0.5,27,多云,无持续风向,0,2
江门,2018/2/14,61,良,35,65,7,0.5,24,多云,无持续风向,0,3
江门,2018/2/15,56,良,35,61,7,0.5,17,多云,无持续风向,0,4
江门,2018/2/16,65,良,47,64,6,0.6,18,多云,无持续风向,0,5
江门,2018/2/17,69,良,50,60,6,0.6,22,多云~阴,无持续风向,0,6
江门,2018/2/18,50,优,35,50,7,0.5,21,小雨~阴,无持续风向,1,7
江门,2018/2/19,48,优,30,37,7,0.6,16,多云,无持续风向,0,1
江门,2018/2/20,38,优,26,35,7,0.7,15,多云~阴,无持续风向,0,2
江门,2018/2/21,43,优,30,42,5,0.8,19,小雨,东北风,1,3
江门,2018/2/22,23,优,8,12,4,0.8,18,小雨~阴,无持续风向,1,4
江门,2018/2/23,33,优,16,25,7,0.9,26,阴,无持续风向,0,5
江门,2018/2/24,55,良,39,48,8,1.1,44,小雨,无持续风向,1,6
江门,2018/2/25,42,优,26,39,6,0.9,33,多云,无持续风向,0,7
江门,2018/2/26,35,优,17,29,7,0.7,28,多云,无持续风向,0,1
江门,2018/2/27,45,优,22,35,8,0.6,29,阴,无持续风向,0,2
江门,2018/2/28,62,良,29,39,7,0.8,25,小雨~多云,无持续风向,1,3
江门,2018/3/1,43,优,28,40,7,0.8,23,多云,无持续风向,0,4
江门,2018/3/2,46,优,30,46,7,0.7,19,多云,无持续风向,0,5
江门,2018/3/3,46,优,26,46,7,0.7,18,多云,无持续风向,0,6
江门,2018/3/4,30,优,21,30,5,0.5,13,阵雨~多云,南风,1,7
江门,2018/3/5,32,优,20,32,7,0.6,20,多云~阴,无持续风向,0,1
江门,2018/3/6,47,优,25,47,9,0.8,34,阴,无持续风向,0,2
江门,2018/3/7,36,优,18,34,8,0.6,27,阵雨,无持续风向,1,3
江门,2018/3/8,33,优,8,16,5,0.7,26,中雨~多云,北风,1,4
江门,2018/3/9,56,良,21,44,6,0.7,35,晴,无持续风向,0,5
江门,2018/3/10,112,轻度污染,51,72,12,0.8,51,晴,无持续风向,0,6
江门,2018/3/11,65,良,31,49,10,0.7,38,晴,无持续风向,0,7
江门,2018/3/12,63,良,32,50,10,0.7,31,多云,无持续风向,0,1
江门,2018/3/13,58,良,29,44,9,0.5,22,多云,无持续风向,0,2
江门,2018/3/14,47,优,30,47,9,0.6,33,阵雨,无持续风向,1,3
